employee_id,first_name,age,gender,department,job_level,years_experience,salary,bonus_percent,performance_score,source_file
GEN_1315,,22.0,Female,Finance,,,92424.0,14.0,,employees_cleaned_data.csv
GEN_1316,,28.0,Male,Operations,,,94089.0,5.15,,employees_cleaned_data.csv
GEN_1317,,30.0,Female,Sales,,,45434.0,18.34,,employees_cleaned_data.csv
GEN_1318,,23.0,Female,HR,,,128646.0,18.69,,employees_cleaned_data.csv
GEN_1319,,41.0,Male,Sales,,,49595.0,9.55,,employees_cleaned_data.csv
GEN_1320,,40.0,Male,HR,,,139126.0,13.12,,employees_cleaned_data.csv
GEN_1321,,29.0,Female,Marketing,,,144598.0,18.31,,employees_cleaned_data.csv
GEN_1322,,59.0,Female,Sales,,,86071.0,7.72,,employees_cleaned_data.csv
GEN_1323,,34.0,Female,Operations,,,40651.0,6.35,,employees_cleaned_data.csv
GEN_1324,,49.0,Other,HR,,,60254.0,9.21,,employees_cleaned_data.csv
GEN_1325,,42.0,Female,Sales,,,96093.0,17.24,,employees_cleaned_data.csv
GEN_1326,,35.0,Male,Finance,,,117489.0,13.6,,employees_cleaned_data.csv
GEN_1327,,41.0,Female,Operations,,,119087.0,15.73,,employees_cleaned_data.csv
GEN_1328,,25.0,Female,Finance,,,84341.0,8.24,,employees_cleaned_data.csv
GEN_1329,,41.0,Male,Finance,,,63380.0,10.46,,employees_cleaned_data.csv
GEN_1330,,57.0,Other,Marketing,,,114730.0,15.97,,employees_cleaned_data.csv
GEN_1331,,26.0,Male,Operations,,,111835.0,10.06,,employees_cleaned_data.csv
GEN_1332,,30.0,Other,Marketing,,,42828.0,11.68,,employees_cleaned_data.csv
GEN_1333,,53.0,Other,Marketing,,,74760.0,9.13,,employees_cleaned_data.csv
GEN_1334,,54.0,Other,Sales,,,122961.0,10.17,,employees_cleaned_data.csv
GEN_1335,,51.0,Female,Sales,,,78651.0,6.15,,employees_cleaned_data.csv
GEN_1336,,50.0,Female,Sales,,,104663.0,19.95,,employees_cleaned_data.csv
GEN_1337,,33.0,Female,HR,,,31589.0,14.71,,employees_cleaned_data.csv
GEN_1338,,34.0,Other,HR,,,126664.0,15.24,,employees_cleaned_data.csv
GEN_1339,,40.0,Other,Marketing,,,88005.0,17.11,,employees_cleaned_data.csv
GEN_1340,,33.0,Female,Sales,,,72359.0,14.08,,employees_cleaned_data.csv
GEN_1341,,50.0,Female,Marketing,,,37345.0,6.99,,employees_cleaned_data.csv
GEN_1342,,57.0,Male,HR,,,145281.0,19.79,,employees_cleaned_data.csv
GEN_1343,,50.0,Other,Engineering,,,80098.0,9.77,,employees_cleaned_data.csv
GEN_1344,,57.0,Other,HR,,,53952.0,9.98,,employees_cleaned_data.csv
GEN_1345,,22.0,Male,HR,,,133990.0,7.55,,employees_cleaned_data.csv
GEN_1346,,49.0,Male,Finance,,,80979.0,10.72,,employees_cleaned_data.csv
GEN_1347,,40.0,Other,HR,,,125850.0,16.8,,employees_cleaned_data.csv
GEN_1348,,34.0,Female,HR,,,44376.0,16.39,,employees_cleaned_data.csv
GEN_1349,,53.0,Other,Finance,,,53252.0,18.03,,employees_cleaned_data.csv
GEN_1350,,56.0,Male,HR,,,118330.0,6.1,,employees_cleaned_data.csv
GEN_1351,,57.0,Male,Engineering,,,67823.0,11.82,,employees_cleaned_data.csv
GEN_1352,,43.0,Male,Finance,,,101675.0,7.22,,employees_cleaned_data.csv
GEN_1353,,22.0,Female,Engineering,,,114227.0,15.97,,employees_cleaned_data.csv
GEN_1354,,39.0,Female,Finance,,,79437.0,19.25,,employees_cleaned_data.csv
GEN_1355,,26.0,Female,Engineering,,,30929.0,5.37,,employees_cleaned_data.csv
GEN_1356,,32.0,Male,Engineering,,,136127.0,11.77,,employees_cleaned_data.csv
GEN_1357,,50.0,Other,Finance,,,60795.0,8.47,,employees_cleaned_data.csv
GEN_1358,,56.0,Other,Sales,,,86700.0,13.95,,employees_cleaned_data.csv
GEN_1359,,59.0,Male,HR,,,148358.0,9.56,,employees_cleaned_data.csv
GEN_1360,,23.0,Female,HR,,,76607.0,9.59,,employees_cleaned_data.csv
GEN_1361,,26.0,Other,Finance,,,105330.0,5.83,,employees_cleaned_data.csv
GEN_1362,,29.0,Female,Marketing,,,110098.0,17.38,,employees_cleaned_data.csv
GEN_1363,,58.0,Female,Engineering,,,85778.0,8.39,,employees_cleaned_data.csv
GEN_1364,,31.0,Other,Marketing,,,56417.0,18.54,,employees_cleaned_data.csv
GEN_1365,,26.0,Male,Finance,,,48037.0,12.4,,employees_cleaned_data.csv
GEN_1366,,36.0,Male,Operations,,,47508.0,5.22,,employees_cleaned_data.csv
GEN_1367,,54.0,Female,Marketing,,,33236.0,17.45,,employees_cleaned_data.csv
GEN_1368,,34.0,Male,HR,,,45892.0,8.96,,employees_cleaned_data.csv
GEN_1369,,47.0,Female,Sales,,,57747.0,18.98,,employees_cleaned_data.csv
GEN_1370,,34.0,Male,Sales,,,104971.0,11.76,,employees_cleaned_data.csv
GEN_1371,,54.0,Female,Marketing,,,60386.0,15.13,,employees_cleaned_data.csv
GEN_1372,,23.0,Male,Sales,,,76169.0,12.69,,employees_cleaned_data.csv
GEN_1373,,54.0,Female,Finance,,,147480.0,11.03,,employees_cleaned_data.csv
GEN_1374,,48.0,Female,Engineering,,,34213.0,7.15,,employees_cleaned_data.csv
GEN_1375,,45.0,Female,Engineering,,,115667.0,11.75,,employees_cleaned_data.csv
GEN_1376,,57.0,Other,Sales,,,98099.0,10.18,,employees_cleaned_data.csv
GEN_1377,,44.0,Male,Marketing,,,106272.0,14.38,,employees_cleaned_data.csv
GEN_1378,,40.0,Female,Sales,,,84220.0,19.14,,employees_cleaned_data.csv
GEN_1379,,55.0,Other,Marketing,,,137225.0,9.77,,employees_cleaned_data.csv
GEN_1380,,57.0,Male,Engineering,,,74724.0,7.92,,employees_cleaned_data.csv
GEN_1381,,48.0,Female,Sales,,,145555.0,6.71,,employees_cleaned_data.csv
GEN_1382,,50.0,Male,Engineering,,,49033.0,16.8,,employees_cleaned_data.csv
GEN_1383,,53.0,Male,Sales,,,133065.0,6.6,,employees_cleaned_data.csv
GEN_1384,,42.0,Other,Operations,,,69129.0,15.72,,employees_cleaned_data.csv
GEN_1385,,30.0,Other,HR,,,48990.0,15.07,,employees_cleaned_data.csv
GEN_1386,,56.0,Male,Engineering,,,130424.0,6.49,,employees_cleaned_data.csv
GEN_1387,,27.0,Male,Engineering,,,125648.0,19.23,,employees_cleaned_data.csv
GEN_1388,,59.0,Other,Sales,,,94046.0,9.14,,employees_cleaned_data.csv
GEN_1389,,56.0,Female,Engineering,,,66636.0,13.29,,employees_cleaned_data.csv
GEN_1390,,47.0,Female,Engineering,,,70372.0,18.87,,employees_cleaned_data.csv
GEN_1391,,44.0,Male,Operations,,,148387.0,13.2,,employees_cleaned_data.csv
GEN_1392,,40.0,Female,Operations,,,82130.0,8.45,,employees_cleaned_data.csv
GEN_1393,,47.0,Male,Finance,,,116836.0,11.96,,employees_cleaned_data.csv
GEN_1394,,50.0,Male,Marketing,,,145053.0,18.19,,employees_cleaned_data.csv
GEN_1395,,45.0,Female,Sales,,,71424.0,5.78,,employees_cleaned_data.csv
GEN_1396,,31.0,Male,Engineering,,,66751.0,16.14,,employees_cleaned_data.csv
GEN_1397,,38.0,Male,HR,,,133651.0,11.86,,employees_cleaned_data.csv
GEN_1398,,24.0,Male,Finance,,,83410.0,13.89,,employees_cleaned_data.csv
GEN_1399,,57.0,Female,Operations,,,106021.0,19.5,,employees_cleaned_data.csv
GEN_1400,,30.0,Male,Finance,,,104083.0,5.1,,employees_cleaned_data.csv
GEN_1401,,45.0,Other,Sales,,,31089.0,17.79,,employees_cleaned_data.csv
GEN_1402,,27.0,Other,Operations,,,81578.0,11.24,,employees_cleaned_data.csv
GEN_1403,,38.0,Female,HR,,,44567.0,19.06,,employees_cleaned_data.csv
GEN_1404,,22.0,Female,Engineering,,,107313.0,10.06,,employees_cleaned_data.csv
GEN_1405,,32.0,Other,Engineering,,,62784.0,10.43,,employees_cleaned_data.csv
GEN_1406,,35.0,Male,Marketing,,,32257.0,14.58,,employees_cleaned_data.csv
GEN_1407,,57.0,Other,Sales,,,98336.0,6.37,,employees_cleaned_data.csv
GEN_1408,,54.0,Other,Operations,,,124986.0,6.12,,employees_cleaned_data.csv
GEN_1409,,46.0,Female,Sales,,,140395.0,8.8,,employees_cleaned_data.csv
GEN_1410,,24.0,Female,Engineering,,,100331.0,15.98,,employees_cleaned_data.csv
GEN_1411,,44.0,Female,Finance,,,32261.0,5.44,,employees_cleaned_data.csv
GEN_1412,,57.0,Other,Finance,,,107866.0,16.45,,employees_cleaned_data.csv
GEN_1413,,41.0,Other,Finance,,,47709.0,11.51,,employees_cleaned_data.csv
GEN_1414,,32.0,Other,Finance,,,100812.0,15.49,,employees_cleaned_data.csv
GEN_1415,,34.0,Other,Operations,,,35906.0,13.44,,employees_cleaned_data.csv
GEN_1416,,32.0,Other,Sales,,,118789.0,7.13,,employees_cleaned_data.csv
GEN_1417,,49.0,Male,Marketing,,,95633.0,5.82,,employees_cleaned_data.csv
GEN_1418,,36.0,Other,Engineering,,,148452.0,15.67,,employees_cleaned_data.csv
GEN_1419,,43.0,Other,Operations,,,93740.0,14.31,,employees_cleaned_data.csv
GEN_1420,,24.0,Female,Finance,,,105969.0,9.25,,employees_cleaned_data.csv
GEN_1421,,24.0,Female,Marketing,,,89042.0,14.15,,employees_cleaned_data.csv
GEN_1422,,26.0,Male,Finance,,,140454.0,12.06,,employees_cleaned_data.csv
GEN_1423,,42.0,Female,HR,,,115436.0,18.47,,employees_cleaned_data.csv
GEN_1424,,54.0,Female,Operations,,,61656.0,9.22,,employees_cleaned_data.csv
GEN_1425,,29.0,Female,HR,,,147254.0,18.83,,employees_cleaned_data.csv
GEN_1426,,41.0,Other,Sales,,,42866.0,6.02,,employees_cleaned_data.csv
GEN_1427,,26.0,Male,Finance,,,135368.0,19.78,,employees_cleaned_data.csv
GEN_1428,,47.0,Male,Operations,,,123635.0,16.86,,employees_cleaned_data.csv
GEN_1429,,41.0,Other,Sales,,,44291.0,13.75,,employees_cleaned_data.csv
GEN_1430,,28.0,Other,Engineering,,,109239.0,7.49,,employees_cleaned_data.csv
GEN_1431,,29.0,Male,Engineering,,,128538.0,17.13,,employees_cleaned_data.csv
GEN_1432,,40.0,Female,HR,,,116698.0,5.16,,employees_cleaned_data.csv
GEN_1433,,46.0,Male,HR,,,89518.0,10.11,,employees_cleaned_data.csv
GEN_1434,,44.0,Female,Operations,,,107465.0,19.51,,employees_cleaned_data.csv
GEN_1435,,30.0,Other,Engineering,,,58308.0,14.42,,employees_cleaned_data.csv
GEN_1436,,54.0,Female,Sales,,,81631.0,17.95,,employees_cleaned_data.csv
GEN_1437,,50.0,Other,Engineering,,,85099.0,9.65,,employees_cleaned_data.csv
GEN_1438,,39.0,Female,Operations,,,91350.0,15.91,,employees_cleaned_data.csv
GEN_1439,,42.0,Other,Sales,,,59956.0,19.73,,employees_cleaned_data.csv
GEN_1440,,37.0,Female,Sales,,,110650.0,13.48,,employees_cleaned_data.csv
GEN_1441,,46.0,Female,HR,,,68635.0,19.12,,employees_cleaned_data.csv
GEN_1442,,39.0,Other,Marketing,,,148171.0,8.49,,employees_cleaned_data.csv
GEN_1443,,23.0,Other,Marketing,,,127852.0,7.08,,employees_cleaned_data.csv
GEN_1444,,39.0,Male,HR,,,132827.0,18.68,,employees_cleaned_data.csv
GEN_1445,,41.0,Male,Marketing,,,104027.0,11.39,,employees_cleaned_data.csv
GEN_1446,,45.0,Other,Marketing,,,65634.0,7.97,,employees_cleaned_data.csv
GEN_1447,,32.0,Other,Marketing,,,143550.0,9.79,,employees_cleaned_data.csv
GEN_1448,,58.0,Male,Sales,,,53782.0,11.21,,employees_cleaned_data.csv
GEN_1449,,41.0,Male,Operations,,,124108.0,5.95,,employees_cleaned_data.csv
GEN_1450,,30.0,Other,Sales,,,92551.0,9.73,,employees_cleaned_data.csv
GEN_1451,,53.0,Male,Finance,,,124840.0,9.48,,employees_cleaned_data.csv
GEN_1452,,53.0,Other,Finance,,,126019.0,14.29,,employees_cleaned_data.csv
GEN_1453,,54.0,Other,Sales,,,100119.0,15.44,,employees_cleaned_data.csv
GEN_1454,,55.0,Female,Marketing,,,30162.0,11.47,,employees_cleaned_data.csv
GEN_1455,,33.0,Male,Sales,,,81612.0,10.96,,employees_cleaned_data.csv
GEN_1456,,54.0,Female,Finance,,,30587.0,14.0,,employees_cleaned_data.csv
GEN_1457,,52.0,Female,Finance,,,130318.0,11.95,,employees_cleaned_data.csv
GEN_1458,,29.0,Female,Marketing,,,37684.0,13.26,,employees_cleaned_data.csv
GEN_1459,,25.0,Male,HR,,,59300.0,12.67,,employees_cleaned_data.csv
GEN_1460,,52.0,Female,Marketing,,,57516.0,14.39,,employees_cleaned_data.csv
GEN_1461,,46.0,Female,Sales,,,114045.0,8.12,,employees_cleaned_data.csv
GEN_1462,,45.0,Male,Marketing,,,116710.0,8.39,,employees_cleaned_data.csv
GEN_1463,,46.0,Female,Operations,,,72070.0,8.25,,employees_cleaned_data.csv
GEN_1464,,43.0,Other,Sales,,,104763.0,18.35,,employees_cleaned_data.csv
GEN_1465,,48.0,Female,Finance,,,126320.0,18.97,,employees_cleaned_data.csv
GEN_1466,,58.0,Female,Finance,,,128723.0,15.19,,employees_cleaned_data.csv
GEN_1467,,32.0,Other,Marketing,,,63691.0,18.35,,employees_cleaned_data.csv
GEN_1468,,38.0,Male,Sales,,,115376.0,16.51,,employees_cleaned_data.csv
GEN_1469,,34.0,Female,Operations,,,135284.0,16.77,,employees_cleaned_data.csv
GEN_1470,,51.0,Female,Finance,,,59806.0,8.09,,employees_cleaned_data.csv
GEN_1471,,37.0,Female,Marketing,,,135209.0,9.08,,employees_cleaned_data.csv
GEN_1472,,49.0,Male,Operations,,,149119.0,13.73,,employees_cleaned_data.csv
GEN_1473,,34.0,Female,Marketing,,,110073.0,11.17,,employees_cleaned_data.csv
GEN_1474,,47.0,Other,Engineering,,,134792.0,12.72,,employees_cleaned_data.csv
GEN_1475,,49.0,Male,Finance,,,132005.0,9.97,,employees_cleaned_data.csv
GEN_1476,,45.0,Other,HR,,,66224.0,12.52,,employees_cleaned_data.csv
GEN_1477,,56.0,Other,Finance,,,52031.0,16.67,,employees_cleaned_data.csv
GEN_1478,,43.0,Female,Engineering,,,118668.0,11.31,,employees_cleaned_data.csv
GEN_1479,,51.0,Other,HR,,,125040.0,17.0,,employees_cleaned_data.csv
GEN_1480,,43.0,Male,Operations,,,108518.0,14.21,,employees_cleaned_data.csv
GEN_1481,,44.0,Female,Engineering,,,42763.0,5.8,,employees_cleaned_data.csv
GEN_1482,,58.0,Female,Finance,,,71855.0,10.64,,employees_cleaned_data.csv
GEN_1483,,53.0,Female,HR,,,122260.0,16.73,,employees_cleaned_data.csv
GEN_1484,,43.0,Male,HR,,,48354.0,10.45,,employees_cleaned_data.csv
GEN_1485,,36.0,Female,Finance,,,85568.0,17.49,,employees_cleaned_data.csv
GEN_1486,,47.0,Female,Finance,,,31898.0,5.05,,employees_cleaned_data.csv
GEN_1487,,36.0,Male,HR,,,94047.0,19.16,,employees_cleaned_data.csv
GEN_1488,,22.0,Male,HR,,,121012.0,9.35,,employees_cleaned_data.csv
GEN_1489,,56.0,Other,Marketing,,,76857.0,18.72,,employees_cleaned_data.csv
GEN_1490,,53.0,Other,Sales,,,30671.0,11.56,,employees_cleaned_data.csv
GEN_1491,,40.0,Female,Finance,,,76403.0,6.15,,employees_cleaned_data.csv
GEN_1492,,28.0,Female,Marketing,,,145111.0,8.6,,employees_cleaned_data.csv
GEN_1493,,57.0,Other,Engineering,,,73056.0,12.51,,employees_cleaned_data.csv
GEN_1494,,49.0,Other,Engineering,,,145598.0,6.89,,employees_cleaned_data.csv
GEN_1495,,58.0,Male,Finance,,,72849.0,14.78,,employees_cleaned_data.csv
GEN_1496,,26.0,Other,Finance,,,32336.0,14.57,,employees_cleaned_data.csv
GEN_1497,,25.0,Other,Finance,,,53911.0,16.09,,employees_cleaned_data.csv
GEN_1498,,45.0,Female,Finance,,,113555.0,7.15,,employees_cleaned_data.csv
GEN_1499,,38.0,Female,Sales,,,100448.0,7.87,,employees_cleaned_data.csv
GEN_1500,,29.0,Male,Operations,,,109751.0,15.89,,employees_cleaned_data.csv
GEN_1501,,44.0,Female,Sales,,,38556.0,18.37,,employees_cleaned_data.csv
GEN_1502,,42.0,Other,Operations,,,137628.0,9.17,,employees_cleaned_data.csv
GEN_1503,,43.0,Female,HR,,,142217.0,9.15,,employees_cleaned_data.csv
GEN_1504,,43.0,Female,Engineering,,,67643.0,10.6,,employees_cleaned_data.csv
GEN_1505,,54.0,Other,Marketing,,,92154.0,8.94,,employees_cleaned_data.csv
GEN_1506,,44.0,Female,Operations,,,101906.0,18.91,,employees_cleaned_data.csv
GEN_1507,,36.0,Male,Sales,,,111912.0,5.26,,employees_cleaned_data.csv
GEN_1508,,58.0,Male,HR,,,38329.0,12.7,,employees_cleaned_data.csv
GEN_1509,,43.0,Male,Marketing,,,104905.0,18.22,,employees_cleaned_data.csv
GEN_1510,,30.0,Female,Finance,,,149052.0,11.24,,employees_cleaned_data.csv
GEN_1511,,52.0,Male,Marketing,,,85103.0,5.65,,employees_cleaned_data.csv
GEN_1512,,34.0,Other,Sales,,,90428.0,10.88,,employees_cleaned_data.csv
GEN_1513,,30.0,Other,HR,,,36710.0,5.31,,employees_cleaned_data.csv
GEN_1514,,29.0,Female,Engineering,,,100263.0,9.29,,employees_cleaned_data.csv
GEN_1515,,46.0,Female,HR,,,136297.0,11.95,,employees_cleaned_data.csv
GEN_1516,,41.0,Other,Finance,,,39764.0,11.68,,employees_cleaned_data.csv
GEN_1517,,58.0,Other,Engineering,,,64964.0,5.17,,employees_cleaned_data.csv
GEN_1518,,25.0,Other,Marketing,,,101849.0,18.41,,employees_cleaned_data.csv
GEN_1519,,40.0,Other,Sales,,,35469.0,14.17,,employees_cleaned_data.csv
GEN_1520,,34.0,Other,Operations,,,52440.0,17.41,,employees_cleaned_data.csv
GEN_1521,,44.0,Male,HR,,,138069.0,14.81,,employees_cleaned_data.csv
GEN_1522,,51.0,Female,Engineering,,,95333.0,6.99,,employees_cleaned_data.csv
GEN_1523,,54.0,Male,Sales,,,137481.0,8.48,,employees_cleaned_data.csv
GEN_1524,,46.0,Female,Engineering,,,131268.0,8.29,,employees_cleaned_data.csv
GEN_1525,,47.0,Female,Finance,,,104603.0,13.37,,employees_cleaned_data.csv
GEN_1526,,55.0,Female,Engineering,,,67437.0,10.28,,employees_cleaned_data.csv
GEN_1527,,26.0,Female,Marketing,,,70718.0,8.4,,employees_cleaned_data.csv
GEN_1528,,27.0,Female,Marketing,,,36629.0,18.13,,employees_cleaned_data.csv
GEN_1529,,46.0,Other,Operations,,,112617.0,10.6,,employees_cleaned_data.csv
GEN_1530,,43.0,Female,Engineering,,,97260.0,10.58,,employees_cleaned_data.csv
GEN_1531,,54.0,Female,HR,,,62245.0,6.32,,employees_cleaned_data.csv
GEN_1532,,40.0,Male,HR,,,123947.0,19.99,,employees_cleaned_data.csv
GEN_1533,,25.0,Male,Operations,,,81707.0,6.72,,employees_cleaned_data.csv
GEN_1534,,50.0,Male,Operations,,,79723.0,15.63,,employees_cleaned_data.csv
GEN_1535,,25.0,Other,Sales,,,75232.0,11.65,,employees_cleaned_data.csv
GEN_1536,,26.0,Male,Engineering,,,99286.0,16.22,,employees_cleaned_data.csv
GEN_1537,,32.0,Other,Engineering,,,117960.0,14.77,,employees_cleaned_data.csv
GEN_1538,,32.0,Other,Sales,,,37521.0,13.54,,employees_cleaned_data.csv
GEN_1539,,39.0,Female,HR,,,123808.0,11.7,,employees_cleaned_data.csv
GEN_1540,,38.0,Male,Marketing,,,45352.0,11.04,,employees_cleaned_data.csv
GEN_1541,,37.0,Female,Marketing,,,53481.0,10.69,,employees_cleaned_data.csv
GEN_1542,,47.0,Other,Operations,,,76473.0,8.48,,employees_cleaned_data.csv
GEN_1543,,34.0,Female,Finance,,,99252.0,14.54,,employees_cleaned_data.csv
GEN_1544,,38.0,Female,Marketing,,,49877.0,16.31,,employees_cleaned_data.csv
GEN_1545,,54.0,Male,Finance,,,45997.0,8.31,,employees_cleaned_data.csv
GEN_1546,,58.0,Other,Sales,,,32169.0,11.91,,employees_cleaned_data.csv
GEN_1547,,50.0,Male,Operations,,,108356.0,6.01,,employees_cleaned_data.csv
GEN_1548,,56.0,Female,Marketing,,,110769.0,18.55,,employees_cleaned_data.csv
GEN_1549,,51.0,Male,Sales,,,134918.0,18.43,,employees_cleaned_data.csv
GEN_1550,,33.0,Other,Operations,,,32384.0,14.22,,employees_cleaned_data.csv
GEN_1551,,27.0,Other,Marketing,,,30193.0,11.57,,employees_cleaned_data.csv
GEN_1552,,45.0,Female,Marketing,,,83909.0,7.84,,employees_cleaned_data.csv
GEN_1553,,24.0,Female,Finance,,,61337.0,17.31,,employees_cleaned_data.csv
GEN_1554,,26.0,Other,Engineering,,,132386.0,5.24,,employees_cleaned_data.csv
GEN_1555,,43.0,Female,Operations,,,106943.0,14.66,,employees_cleaned_data.csv
GEN_1556,,35.0,Female,Operations,,,76305.0,13.83,,employees_cleaned_data.csv
GEN_1557,,23.0,Male,Operations,,,36816.0,14.48,,employees_cleaned_data.csv
GEN_1558,,30.0,Female,Sales,,,73355.0,16.6,,employees_cleaned_data.csv
GEN_1559,,48.0,Male,Sales,,,56512.0,8.3,,employees_cleaned_data.csv
GEN_1560,,23.0,Female,HR,,,92443.0,8.85,,employees_cleaned_data.csv
GEN_1561,,59.0,Male,HR,,,104707.0,8.89,,employees_cleaned_data.csv
GEN_1562,,56.0,Female,Engineering,,,48708.0,14.59,,employees_cleaned_data.csv
GEN_1563,,59.0,Other,Engineering,,,124947.0,16.65,,employees_cleaned_data.csv
GEN_1564,,55.0,Female,Operations,,,35498.0,9.8,,employees_cleaned_data.csv
GEN_1565,,44.0,Male,HR,,,86547.0,14.44,,employees_cleaned_data.csv
GEN_1566,,23.0,Other,Finance,,,143194.0,6.06,,employees_cleaned_data.csv
GEN_1567,,28.0,Other,HR,,,107842.0,17.53,,employees_cleaned_data.csv
GEN_1568,,53.0,Male,Sales,,,102930.0,16.44,,employees_cleaned_data.csv
GEN_1569,,41.0,Other,Finance,,,103294.0,16.61,,employees_cleaned_data.csv
GEN_1570,,34.0,Male,HR,,,146219.0,6.61,,employees_cleaned_data.csv
GEN_1571,,40.0,Female,Operations,,,94353.0,9.23,,employees_cleaned_data.csv
GEN_1572,,34.0,Female,Engineering,,,88283.0,15.89,,employees_cleaned_data.csv
GEN_1573,,56.0,Female,Operations,,,118340.0,19.42,,employees_cleaned_data.csv
GEN_1574,,46.0,Other,HR,,,45379.0,12.98,,employees_cleaned_data.csv
GEN_1575,,57.0,Female,Operations,,,42449.0,9.96,,employees_cleaned_data.csv
GEN_1576,,48.0,Male,Marketing,,,120768.0,18.4,,employees_cleaned_data.csv
GEN_1577,,24.0,Other,HR,,,83072.0,10.62,,employees_cleaned_data.csv
GEN_1578,,43.0,Male,Finance,,,32454.0,7.03,,employees_cleaned_data.csv
GEN_1579,,56.0,Female,Finance,,,66575.0,8.39,,employees_cleaned_data.csv
GEN_1580,,50.0,Other,Engineering,,,50567.0,18.67,,employees_cleaned_data.csv
GEN_1581,,56.0,Other,Sales,,,100984.0,6.36,,employees_cleaned_data.csv
GEN_1582,,56.0,Female,Marketing,,,38438.0,12.69,,employees_cleaned_data.csv
GEN_1583,,45.0,Female,Engineering,,,110102.0,11.11,,employees_cleaned_data.csv
GEN_1584,,33.0,Female,HR,,,96707.0,11.55,,employees_cleaned_data.csv
GEN_1585,,47.0,Female,Engineering,,,85284.0,9.2,,employees_cleaned_data.csv
GEN_1586,,38.0,Male,Operations,,,75409.0,14.49,,employees_cleaned_data.csv
GEN_1587,,30.0,Female,Operations,,,90614.0,17.33,,employees_cleaned_data.csv
GEN_1588,,45.0,Female,HR,,,36031.0,14.72,,employees_cleaned_data.csv
GEN_1589,,24.0,Female,Finance,,,80729.0,10.21,,employees_cleaned_data.csv
GEN_1590,,41.0,Other,Operations,,,103851.0,14.67,,employees_cleaned_data.csv
GEN_1591,,55.0,Female,Sales,,,53377.0,6.98,,employees_cleaned_data.csv
GEN_1592,,57.0,Male,Marketing,,,85835.0,13.56,,employees_cleaned_data.csv
GEN_1593,,50.0,Male,Engineering,,,48951.0,19.66,,employees_cleaned_data.csv
GEN_1594,,41.0,Other,HR,,,63365.0,10.86,,employees_cleaned_data.csv
GEN_1595,,44.0,Male,HR,,,32597.0,11.53,,employees_cleaned_data.csv
GEN_1596,,47.0,Other,Sales,,,74199.0,10.03,,employees_cleaned_data.csv
GEN_1597,,31.0,Other,HR,,,37736.0,15.69,,employees_cleaned_data.csv
GEN_1598,,31.0,Other,HR,,,45649.0,14.28,,employees_cleaned_data.csv
GEN_1599,,25.0,Female,Marketing,,,123533.0,18.13,,employees_cleaned_data.csv
GEN_1600,,53.0,Other,Finance,,,120486.0,6.94,,employees_cleaned_data.csv
GEN_1601,,33.0,Other,HR,,,82781.0,17.07,,employees_cleaned_data.csv
GEN_1602,,51.0,Male,Engineering,,,76619.0,10.06,,employees_cleaned_data.csv
GEN_1603,,36.0,Other,Marketing,,,48322.0,17.74,,employees_cleaned_data.csv
GEN_1604,,47.0,Female,Operations,,,138647.0,14.58,,employees_cleaned_data.csv
GEN_1605,,55.0,Female,Engineering,,,106118.0,12.15,,employees_cleaned_data.csv
GEN_1606,,52.0,Male,Finance,,,58731.0,15.18,,employees_cleaned_data.csv
GEN_1607,,44.0,Male,Finance,,,129751.0,7.74,,employees_cleaned_data.csv
GEN_1608,,36.0,Male,Engineering,,,149028.0,17.2,,employees_cleaned_data.csv
GEN_1609,,55.0,Other,Engineering,,,64521.0,9.77,,employees_cleaned_data.csv
GEN_1610,,28.0,Female,Finance,,,67861.0,11.59,,employees_cleaned_data.csv
GEN_1611,,59.0,Other,Finance,,,113588.0,12.23,,employees_cleaned_data.csv
GEN_1612,,43.0,Female,Finance,,,108815.0,11.17,,employees_cleaned_data.csv
